delay_hours,delay_temp_f,shelf_life_days,consumption_pct,lettuce_type_encoded,organic,month,seasonal_price_index,transit_distance_km,pre_delay_consumption_pct,loss_rate
11.97,30.4,21.0,18.56,0,0,1,1.0683,7175.9,18.44,0.096534
59.35,38.9,9.58,28.1,0,0,1,1.0683,2655.3,19.37,0.07
29.25,33.0,21.0,19.7,0,0,1,1.0683,4969.3,19.11,0.098083
44.53,30.6,21.0,25.46,0,0,1,1.0683,662.2,24.2,0.098494
104.94,41.5,7.77,38.56,0,0,1,1.0683,1582.4,3.03,0.081199
103.32,53.2,2.7,244.17,0,0,1,1.0683,4847.1,13.26,1.0
164.64,48.1,4.78,210.49,0,0,1,1.0683,4389.0,18.7,1.0
136.38,49.7,4.12,186.66,0,0,1,1.0683,1004.3,8.46,1.0
73.82,48.4,4.64,53.64,0,0,1,1.0683,7075.9,6.02,0.131889
20.41,35.9,16.19,16.64,0,0,1,1.0683,6657.6,16.15,0.108091
144.71,55.4,2.0,735.2,0,0,1,1.0683,6896.0,6.31,1.0
126.85,43.8,6.59,85.4,0,0,1,1.0683,6322.9,18.21,0.663465
29.81,46.4,5.46,30.39,0,0,1,1.0683,7385.8,23.43,0.124365
7.25,34.9,18.64,18.21,0,0,1,1.0683,1031.4,18.15,0.07
84.98,55.2,2.0,293.17,0,0,1,1.0683,5509.4,13.56,1.0
99.18,45.3,5.9,66.81,0,0,1,1.0683,2266.7,14.13,0.304829
106.9,52.8,2.87,232.6,0,0,1,1.0683,1242.5,11.54,1.0
1.57,37.4,10.7,24.81,0,0,1,1.0683,5462.1,24.8,0.086809
134.41,36.1,15.39,34.53,0,0,1,1.0683,4185.4,18.33,0.079206
103.49,35.6,16.9,28.15,0,0,1,1.0683,2697.6,19.59,0.083132
127.85,31.1,21.0,13.53,0,0,1,1.0683,5605.7,5.06,0.087618
160.96,41.0,7.98,76.84,0,0,1,1.0683,2485.6,3.72,0.473509
167.38,41.0,7.98,96.6,0,0,1,1.0683,3392.1,18.05,0.816538
148.88,47.8,4.88,164.14,0,0,1,1.0683,2966.9,10.32,0.999272
133.43,32.8,21.0,21.17,0,0,1,1.0683,4432.1,12.02,0.111733
107.91,31.9,21.0,20.28,0,0,1,1.0683,4370.9,14.04,0.127196
113.65,54.1,2.34,376.25,0,0,1,1.0683,2060.2,20.63,1.0
83.71,32.3,21.0,12.31,0,0,1,1.0683,486.2,8.36,0.087357
132.49,45.5,5.79,95.38,0,0,1,1.0683,3329.5,3.69,0.837953
55.14,43.0,6.99,19.01,0,0,1,1.0683,710.1,5.52,0.106934
167.72,58.0,2.0,961.2,0,0,1,1.0683,4837.1,10.53,1.0
106.88,53.6,2.57,278.83,0,0,1,1.0683,931.6,10.25,1.0
96.07,47.6,4.95,77.37,0,0,1,1.0683,1424.3,9.06,0.497756
56.2,30.8,21.0,22.72,0,0,1,1.0683,230.2,20.79,0.078778
50.19,58.2,2.0,119.09,0,0,1,1.0683,1981.8,10.74,0.945848
146.62,55.3,2.0,766.35,0,0,1,1.0683,1436.5,20.07,1.0
22.42,32.4,21.0,12.78,0,0,1,1.0683,5473.1,12.41,0.07
73.39,51.9,3.25,93.79,0,0,1,1.0683,5753.1,3.97,0.779158
126.23,49.7,4.12,157.16,0,0,1,1.0683,7176.8,1.72,1.0
9.59,38.5,9.9,6.48,0,0,1,1.0683,1999.7,6.17,0.072078
45.69,52.8,2.89,66.67,0,0,1,1.0683,3400.6,19.42,0.295529
10.98,44.6,6.19,2.49,0,0,1,1.0683,300.4,1.57,0.07
58.35,57.0,2.0,158.73,0,0,1,1.0683,212.6,16.59,1.0
161.85,46.8,5.28,156.75,0,0,1,1.0683,7029.3,1.31,1.0
122.78,59.4,2.0,558.58,0,0,1,1.0683,1961.1,16.35,1.0
33.28,47.0,5.22,33.51,0,0,1,1.0683,3506.3,24.3,0.07
19.17,34.5,19.66,6.59,0,0,1,1.0683,1728.6,6.27,0.099191
142.9,46.8,5.27,127.65,0,0,1,1.0683,3949.3,2.87,1.0
11.37,51.2,3.51,4.77,0,0,1,1.0683,4099.4,2.04,0.096086
76.99,44.5,6.23,53.93,0,0,1,1.0683,1285.0,23.64,0.163438
77.67,42.4,7.32,36.63,0,0,1,1.0683,4899.8,13.64,0.120432
10.46,45.4,5.85,12.41,0,0,1,1.0683,6057.7,11.48,0.075459
27.67,39.9,8.82,15.55,0,0,1,1.0683,5687.8,12.98,0.072025
34.42,56.3,2.0,76.72,0,0,1,1.0683,6602.9,21.76,0.464485
165.48,53.2,2.74,529.57,0,0,1,1.0683,252.4,1.63,1.0
77.94,57.3,2.0,251.74,0,0,1,1.0683,4063.3,12.45,1.0
138.11,41.4,7.79,82.04,0,0,1,1.0683,5828.3,24.11,0.560262
34.23,45.7,5.72,28.03,0,0,1,1.0683,2189.2,19.82,0.122653
134.05,41.9,7.56,71.31,0,0,1,1.0683,6867.4,13.33,0.390925
26.54,50.9,3.65,19.58,0,0,1,1.0683,5959.8,7.92,0.084287
30.95,56.8,2.0,49.19,0,0,1,1.0683,4924.5,3.8,0.130217
73.97,48.5,4.62,70.39,0,0,1,1.0683,671.8,22.06,0.341378
162.48,42.5,7.23,105.46,0,0,1,1.0683,7381.6,16.7,0.959128
106.62,35.0,18.55,18.32,0,0,1,1.0683,6620.4,10.69,0.115029
120.85,56.7,2.0,545.3,0,0,1,1.0683,641.6,18.29,1.0
31.49,55.7,2.0,60.33,0,0,1,1.0683,6152.0,13.52,0.197962
79.16,54.6,2.14,226.72,0,0,1,1.0683,3471.5,8.94,1.0
83.03,54.8,2.06,258.37,0,0,1,1.0683,2547.3,4.34,1.0
16.91,37.2,10.85,9.43,0,0,1,1.0683,1107.7,8.7,0.085542
75.66,52.5,3.01,123.94,0,0,1,1.0683,4901.0,15.52,1.0
79.18,59.4,2.0,249.33,0,0,1,1.0683,4774.4,3.16,1.0
113.6,39.8,8.94,33.61,0,0,1,1.0683,5163.1,1.74,0.103326
38.17,55.1,2.0,82.26,0,0,1,1.0683,2130.6,16.07,0.56665
116.62,45.4,5.85,76.96,0,0,1,1.0683,2324.6,5.32,0.480053
146.36,53.0,2.81,420.73,0,0,1,1.0683,5923.9,16.62,1.0
43.73,57.2,2.0,98.57,0,0,2,1.016,5047.0,14.01,0.854617
77.34,55.9,2.0,245.5,0,0,2,1.016,4122.5,9.51,1.0
164.1,33.3,21.0,14.32,0,0,2,1.016,3198.0,1.05,0.087716
47.05,55.8,2.0,119.22,0,0,2,1.016,2227.0,22.77,0.98443
126.67,54.1,2.34,456.03,0,0,2,1.016,184.1,24.07,1.0
139.34,38.4,9.92,40.97,0,0,2,1.016,6552.0,2.81,0.135503
118.22,46.2,5.51,87.73,0,0,2,1.016,769.2,6.05,0.684232
50.61,48.0,4.82,30.08,0,0,2,1.016,2264.4,7.5,0.082842
124.86,31.4,21.0,29.42,0,0,2,1.016,6776.6,21.31,0.11671
149.91,35.6,17.1,22.31,0,0,2,1.016,638.3,5.99,0.11107
133.49,31.0,21.0,34.04,0,0,2,1.016,4391.9,24.89,0.097537
10.69,54.9,2.02,9.43,0,0,2,1.016,4512.4,2.87,0.107163
15.77,57.3,2.0,34.21,0,0,2,1.016,5035.5,20.73,0.102474
86.93,42.9,7.04,41.07,0,0,2,1.016,2411.3,10.86,0.12515
130.01,48.1,4.78,136.49,0,0,2,1.016,6699.3,11.08,1.0
99.41,51.1,3.57,143.58,0,0,2,1.016,1818.9,12.81,1.0
17.51,41.5,7.73,17.73,0,0,2,1.016,3683.1,16.31,0.085755
124.92,45.2,5.92,80.98,0,0,2,1.016,4774.1,1.77,0.570259
42.74,40.9,8.11,7.67,0,0,2,1.016,3570.1,1.14,0.07235
163.22,39.9,8.79,67.85,0,0,2,1.016,3641.2,4.9,0.288623
102.61,38.4,9.93,34.84,0,0,2,1.016,1592.1,12.91,0.083528
134.83,47.2,5.14,124.89,0,0,2,1.016,3869.4,7.34,0.993473
156.53,41.9,7.54,92.37,0,0,2,1.016,698.8,15.43,0.751622
85.25,56.2,2.0,298.73,0,0,2,1.016,3726.9,17.56,1.0
166.79,33.9,21.0,23.53,0,0,2,1.016,2096.7,9.86,0.07
152.48,51.4,3.43,310.77,0,0,2,1.016,4578.9,7.73,1.0
138.4,58.7,2.0,672.69,0,0,2,1.016,6167.9,0.04,1.0
43.28,31.8,21.0,18.37,0,0,2,1.016,4548.3,17.16,0.088708
19.23,41.5,7.74,10.91,0,0,2,1.016,3449.0,9.23,0.076889
126.2,32.1,21.0,17.14,0,0,2,1.016,647.3,8.87,0.07
158.21,50.1,3.98,257.37,0,0,2,1.016,5106.1,9.05,1.0
106.86,57.4,2.0,444.18,0,0,2,1.016,4613.7,21.84,1.0
121.63,33.6,21.0,9.4,0,0,2,1.016,6773.3,1.66,0.07
1.97,42.7,7.17,12.18,0,0,2,1.016,2248.1,12.15,0.080277
96.97,31.3,21.0,19.11,0,0,2,1.016,966.4,13.97,0.101782
109.58,55.4,2.0,452.64,0,0,2,1.016,5209.1,10.75,1.0
113.06,38.3,10.05,45.27,0,0,2,1.016,2332.0,19.72,0.142087
138.17,55.7,2.0,681.42,0,0,2,1.016,6878.9,10.77,1.0
53.57,47.5,5.01,38.33,0,0,2,1.016,2815.2,15.03,0.121874
62.92,35.0,18.49,6.54,0,0,2,1.016,3257.4,3.56,0.102501
149.54,40.4,8.47,58.2,0,0,2,1.016,1200.7,0.64,0.209298
57.22,32.2,21.0,9.77,0,0,2,1.016,3101.7,7.78,0.10789
113.76,48.2,4.73,105.8,0,0,2,1.016,2766.2,5.45,0.928401
115.63,34.2,20.46,8.09,0,0,2,1.016,3667.6,0.69,0.086853
84.92,58.9,2.0,280.2,0,0,2,1.016,2912.3,0.97,1.0
26.88,30.7,21.0,11.97,0,0,2,1.016,5683.8,11.46,0.079828
48.59,57.0,2.0,126.13,0,0,2,1.016,915.2,23.9,1.0
101.29,54.8,2.08,364.77,0,0,2,1.016,7380.9,7.21,1.0
161.47,41.7,7.66,87.72,0,0,2,1.016,2922.1,8.51,0.658057
93.02,46.3,5.5,74.11,0,0,2,1.016,5726.2,20.84,0.424278
73.99,39.1,9.45,18.19,0,0,2,1.016,1982.0,4.87,0.075508
45.4,59.0,2.0,99.15,0,0,2,1.016,4204.9,8.68,0.853257
97.52,34.2,20.56,21.06,0,0,2,1.016,3358.1,15.66,0.07
166.97,56.4,2.0,957.21,0,0,2,1.016,4694.4,14.23,1.0
104.27,36.0,15.8,10.77,0,0,2,1.016,2993.8,0.99,0.132733
38.26,58.9,2.0,84.54,0,0,2,1.016,6825.4,18.05,0.601495
89.61,56.1,2.0,327.37,0,0,2,1.016,1023.4,19.76,1.0
46.33,56.3,2.0,97.54,0,0,2,1.016,7083.1,3.72,0.843683
77.73,59.4,2.0,259.72,0,0,2,1.016,3651.4,21.59,0.990888
48.01,36.1,15.52,12.17,0,0,2,1.016,5725.4,9.66,0.112613
85.89,44.8,6.12,59.77,0,0,2,1.016,4350.7,21.64,0.208672
139.02,52.9,2.83,387.95,0,0,2,1.016,4322.8,23.9,1.0
33.68,33.3,21.0,11.75,0,0,2,1.016,6412.0,10.98,0.101
105.27,57.8,2.0,422.97,0,0,2,1.016,192.4,11.92,0.969464
115.54,51.7,3.33,197.76,0,0,2,1.016,5209.4,3.36,1.0
135.15,38.4,9.98,59.65,0,0,2,1.016,1619.8,23.94,0.169612
1.49,59.9,2.0,20.9,0,0,2,1.016,5092.3,20.71,0.102644
124.4,34.3,20.29,27.8,0,0,2,1.016,5663.0,19.22,0.103782
110.63,53.0,2.81,259.63,0,0,2,1.016,6352.1,15.34,1.0
13.05,42.2,7.39,2.56,0,0,2,1.016,3082.9,1.65,0.07
58.6,33.3,21.0,25.77,0,0,2,1.016,6071.4,23.69,0.07
12.91,45.0,5.99,18.98,0,0,2,1.016,5969.1,17.68,0.094129
8.44,32.2,21.0,7.45,0,0,2,1.016,3051.4,7.38,0.07
134.99,57.9,2.0,665.76,0,0,2,1.016,3068.0,22.65,1.0
54.01,44.3,6.35,31.45,0,0,2,1.016,1733.9,16.01,0.088766
60.11,49.4,4.23,61.22,0,0,2,1.016,965.8,22.22,0.221148
84.52,43.5,6.76,46.54,0,0,2,1.016,4414.7,15.62,0.13094
40.64,51.4,3.43,48.13,0,0,2,1.016,6177.9,20.1,0.127625
92.82,45.6,5.76,68.24,0,0,2,1.016,1114.4,19.38,0.306943
47.76,34.0,20.96,2.8,0,0,2,1.016,4740.2,1.36,0.07
125.77,39.5,9.1,49.78,0,0,2,1.016,51.0,12.78,0.11914
141.01,30.1,21.0,28.62,0,0,2,1.016,1888.8,18.52,0.087122
53.13,33.1,21.0,8.5,0,0,2,1.016,2733.7,6.76,0.07
132.54,56.8,2.0,645.04,0,0,2,1.016,3281.9,22.75,1.0
63.39,58.9,2.0,182.14,0,0,2,1.016,715.2,17.18,0.963756
106.3,51.1,3.55,152.81,0,0,2,1.016,82.5,4.17,1.0
119.79,50.0,4.0,167.76,0,0,2,1.016,7247.1,19.03,1.0
50.07,33.2,21.0,17.67,0,0,2,1.016,5874.6,16.1,0.093037
8.1,40.8,8.15,12.83,0,0,2,1.016,7178.2,12.51,0.07
35.09,41.1,7.97,6.03,0,0,2,1.016,2805.1,1.31,0.07
128.95,42.5,7.25,79.54,0,0,2,1.016,6175.2,21.26,0.539689
79.34,56.4,2.0,264.05,0,0,2,1.016,1657.3,16.95,0.99611
102.1,38.9,9.61,39.38,0,0,2,1.016,1067.7,16.29,0.078386
108.33,41.9,7.57,44.38,0,0,2,1.016,5363.4,4.98,0.143544
149.56,38.6,9.78,45.85,0,0,2,1.016,2790.0,1.45,0.118198
44.96,55.1,2.0,98.35,0,0,2,1.016,159.5,9.48,0.821273
56.67,30.6,21.0,12.3,0,0,2,1.016,976.5,10.34,0.07
89.2,47.9,4.86,73.34,0,0,2,1.016,123.9,11.6,0.389632
161.87,45.6,5.77,140.16,0,0,2,1.016,5097.7,7.8,1.0
87.58,59.3,2.0,295.6,0,0,2,1.016,985.3,0.42,1.0
129.39,54.2,2.31,464.91,0,0,2,1.016,945.5,6.64,1.0
58.48,41.2,7.92,19.47,0,0,2,1.016,60.1,7.5,0.105232
108.61,59.2,2.0,435.4,0,0,2,1.016,6360.6,0.59,1.0
131.1,43.7,6.63,78.14,0,0,2,1.016,3015.1,7.57,0.498431
11.04,36.8,11.76,12.39,0,0,2,1.016,1887.2,12.1,0.073665
9.72,58.7,2.0,25.27,0,0,2,1.016,7073.3,19.63,0.129034
166.54,46.3,5.47,155.54,0,0,2,1.016,7222.6,1.89,1.0
32.9,34.2,20.44,20.31,0,0,2,1.016,4687.0,19.53,0.074493
97.15,34.4,19.98,21.55,0,0,2,1.016,6092.9,15.9,0.122681
43.66,40.4,8.48,13.52,0,0,2,1.016,6885.3,7.26,0.070433
78.96,56.7,2.0,246.51,0,0,2,1.016,5322.5,1.56,1.0
22.56,58.7,2.0,31.73,0,0,2,1.016,3996.0,6.05,0.13559
84.1,50.4,3.84,91.5,0,0,2,1.016,618.0,6.87,0.746587
91.82,43.0,7.01,37.79,0,0,2,1.016,377.1,4.14,0.120946
74.85,36.3,14.62,27.29,0,0,2,1.016,422.3,21.09,0.070531
161.39,35.9,16.23,45.34,0,0,2,1.016,7138.2,24.87,0.139053
119.57,59.4,2.0,523.48,0,0,2,1.016,4293.1,6.49,1.0
12.28,48.7,4.53,6.72,0,0,2,1.016,7359.8,4.75,0.07
133.16,57.2,2.0,651.51,0,0,2,1.016,7080.6,24.0,1.0
127.23,34.9,18.87,28.13,0,0,2,1.016,3602.9,17.96,0.088592
41.55,49.2,4.31,23.41,0,0,2,1.016,5016.2,4.07,0.120858
83.81,30.4,21.0,12.88,0,0,2,1.016,117.3,8.93,0.07967
155.6,36.9,11.7,40.11,0,0,2,1.016,4776.0,5.55,0.124824
122.45,32.9,21.0,8.56,0,0,2,1.016,3243.8,0.73,0.07114
80.79,49.9,4.05,78.88,0,0,2,1.016,932.8,7.22,0.51968
166.87,31.3,21.0,22.97,0,0,2,1.016,5719.5,9.29,0.087091
65.93,52.6,2.95,111.8,0,0,2,1.016,6892.3,23.77,0.932062
132.31,37.5,10.6,39.78,0,0,2,1.016,4252.4,8.96,0.125232
110.31,37.2,10.84,44.3,0,0,2,1.016,1477.4,22.96,0.109216
37.1,31.2,21.0,5.29,0,0,2,1.016,318.3,4.38,0.07
145.62,38.5,9.89,56.01,0,0,2,1.016,7130.9,14.54,0.220945
86.81,52.8,2.89,158.15,0,0,2,1.016,2154.6,8.83,0.986692
150.21,58.4,2.0,789.98,0,0,2,1.016,6699.6,10.49,1.0
83.59,36.1,15.3,11.62,0,0,2,1.016,4453.9,4.65,0.114108
55.7,55.7,2.0,132.5,0,0,2,1.016,1592.7,1.78,0.949419
136.23,55.1,2.0,671.14,0,0,2,1.016,2524.8,17.34,1.0
129.55,49.6,4.14,182.82,0,0,2,1.016,1179.4,21.9,0.989092
71.44,31.1,21.0,22.11,0,0,2,1.016,1002.6,19.14,0.084133
0.0,42.5,7.25,1.37,0,0,2,1.016,3942.7,1.37,0.07
38.71,30.0,21.0,25.16,0,0,2,1.016,5483.6,24.17,0.07
37.68,49.9,4.04,39.43,0,0,2,1.016,5577.1,21.21,0.075276
54.65,51.4,3.45,51.91,0,0,2,1.016,6135.0,4.54,0.143725
62.32,57.1,2.0,184.6,0,0,2,1.016,6059.9,24.62,1.0
99.23,49.8,4.07,116.58,0,0,2,1.016,634.5,13.61,1.0
119.17,35.0,18.45,24.01,0,0,2,1.016,5865.7,14.59,0.10464
49.82,51.4,3.43,43.13,0,0,2,1.016,5704.6,2.56,0.090679
86.33,45.3,5.89,64.44,0,0,2,1.016,2801.1,23.32,0.268543
120.01,43.9,6.57,78.47,0,0,2,1.016,6911.4,17.36,0.527507
122.47,55.9,2.0,559.95,0,0,2,1.016,2091.8,20.18,1.0
56.38,59.4,2.0,151.14,0,0,2,1.016,6431.2,17.53,1.0
122.15,46.9,5.26,106.8,0,0,2,1.016,7105.8,12.41,0.925002
132.08,52.0,3.19,268.01,0,0,2,1.016,2913.4,0.63,1.0
140.95,30.3,21.0,34.35,0,0,2,1.016,5292.6,24.26,0.07
118.42,54.5,2.19,454.09,0,0,2,1.016,4120.9,24.18,1.0
8.68,45.1,5.94,22.21,0,0,2,1.016,5402.5,21.57,0.099407
92.85,41.9,7.55,51.64,0,0,2,1.016,1031.3,21.63,0.128183
26.42,39.3,9.28,23.94,0,0,2,1.016,2210.8,21.79,0.103047
42.08,48.7,4.5,39.14,0,0,2,1.016,4309.5,20.82,0.118346
152.22,30.4,21.0,12.89,0,0,2,1.016,5071.4,1.3,0.07
51.54,40.6,8.31,17.11,0,0,2,1.016,4678.6,8.35,0.093909
123.09,42.1,7.43,70.89,0,0,2,1.016,559.2,19.59,0.334704
115.15,40.0,8.77,43.12,0,0,2,1.016,471.6,9.35,0.07
158.67,49.3,4.3,232.78,0,0,2,1.016,5052.5,15.81,1.0
126.16,33.0,21.0,15.17,0,0,2,1.016,2120.0,6.91,0.07
72.58,59.4,2.0,223.46,0,0,2,1.016,552.9,12.97,1.0
123.96,51.1,3.55,205.53,0,0,2,1.016,3199.3,8.66,1.0
66.8,37.9,10.3,21.56,0,0,2,1.016,1579.7,12.08,0.07
110.34,59.1,2.0,449.28,0,0,2,1.016,4547.1,1.92,1.0
12.7,58.5,2.0,11.43,0,0,2,1.016,2264.8,2.3,0.111905
108.95,38.0,10.23,47.28,0,0,2,1.016,162.6,24.13,0.142289
42.15,50.3,3.89,39.17,0,0,2,1.016,5314.4,15.25,0.086714
100.41,56.0,2.0,380.18,0,0,2,1.016,7103.2,2.65,1.0
26.01,58.3,2.0,55.27,0,0,2,1.016,5537.2,22.07,0.181414
117.79,50.4,3.84,156.02,0,0,2,1.016,3090.7,0.38,0.999979
97.93,37.6,10.56,42.01,0,0,2,1.016,3404.4,23.94,0.130344
31.67,50.2,3.93,16.57,0,0,2,1.016,7328.7,2.55,0.087344
1.4,43.0,7.0,18.73,0,0,2,1.016,740.1,18.71,0.073105
43.46,43.0,6.98,9.03,0,0,2,1.016,5439.7,0.23,0.103197
99.03,48.4,4.64,86.99,0,0,2,1.016,4800.8,6.05,0.671137
33.48,56.3,2.0,52.62,0,0,2,1.016,5553.5,0.34,0.162901
41.73,36.4,13.84,8.58,0,0,2,1.016,2067.5,6.19,0.075704
123.1,48.2,4.72,118.2,0,0,2,1.016,5062.9,2.03,0.982531
159.85,55.2,2.0,892.44,0,0,2,1.016,6047.9,20.57,1.0
33.65,48.5,4.6,30.24,0,0,2,1.016,5584.5,18.45,0.111359
87.6,32.1,21.0,27.31,0,0,2,1.016,2814.8,23.02,0.106968
45.17,41.1,7.97,24.1,0,0,2,1.016,6720.3,16.66,0.14125
132.28,43.6,6.68,76.87,0,0,2,1.016,4745.3,6.21,0.460286
74.35,49.5,4.21,59.22,0,0,2,1.016,7025.3,1.6,0.248988
138.56,38.8,9.67,40.05,0,0,2,1.016,3357.2,0.55,0.103776
9.44,44.7,6.13,3.35,0,0,2,1.016,6957.0,2.63,0.07
128.43,42.3,7.35,62.92,0,0,2,1.016,4931.0,6.51,0.237926
11.84,35.6,17.08,22.21,0,0,2,1.016,4998.4,22.04,0.082846
136.77,50.6,3.78,216.77,0,0,2,1.016,872.7,7.23,1.0
86.52,46.1,5.57,54.49,0,0,2,1.016,2708.8,8.84,0.148188
139.2,53.7,2.53,468.51,0,0,2,1.016,2343.1,22.84,1.0
59.54,45.2,5.93,42.73,0,0,2,1.016,7061.4,21.91,0.128195
17.23,41.8,7.61,14.01,0,0,2,1.016,4172.6,12.58,0.09099
113.73,55.1,2.0,491.11,0,0,2,1.016,6447.8,18.71,1.0
73.79,48.3,4.67,63.9,0,0,2,1.016,1244.7,16.84,0.259274
38.57,33.5,21.0,1.03,0,0,2,1.016,1281.4,0.05,0.07
120.75,52.0,3.21,228.43,0,0,2,1.016,3886.3,4.03,1.0
17.7,36.7,12.65,15.79,0,0,2,1.016,3918.2,15.19,0.07
41.22,31.7,21.0,6.96,0,0,2,1.016,2963.2,5.86,0.099659
69.85,42.9,7.07,37.67,0,0,2,1.016,4079.7,17.41,0.143793
117.96,35.2,18.12,19.85,0,0,2,1.016,3775.8,10.3,0.090776
89.46,33.5,21.0,7.38,0,0,2,1.016,4562.0,2.93,0.102031
56.65,34.3,20.29,7.24,0,0,2,1.016,5205.9,5.16,0.102414
34.33,45.2,5.91,8.24,0,0,2,1.016,3173.6,0.45,0.076003
133.18,32.1,21.0,23.13,0,0,2,1.016,3583.2,14.02,0.114381
42.55,30.3,21.0,14.56,0,0,2,1.016,5439.7,13.39,0.107046
140.47,54.6,2.14,622.08,0,0,2,1.016,6332.8,12.13,1.0
75.82,35.5,17.24,26.78,0,0,2,1.016,6419.6,22.06,0.082245
78.34,32.3,21.0,23.59,0,0,2,1.016,2939.3,20.09,0.082756
11.25,56.3,2.0,20.89,0,0,2,1.016,2951.1,13.54,0.083869
162.64,32.0,21.0,14.91,0,0,2,1.016,4880.0,1.85,0.109699
72.82,59.9,2.0,219.79,0,0,2,1.016,4215.0,8.03,1.0
36.98,40.5,8.36,6.48,0,0,2,1.016,2825.4,1.72,0.07
121.42,49.7,4.12,144.98,0,0,2,1.016,5330.3,0.21,0.986065
36.57,49.9,4.06,17.27,0,0,2,1.016,3655.7,0.13,0.096796
92.13,32.0,21.0,19.29,0,0,2,1.016,5760.5,14.59,0.102679
131.37,52.6,2.98,311.88,0,0,2,1.016,6032.4,12.95,1.0
104.24,52.3,3.09,189.12,0,0,2,1.016,1315.6,4.87,1.0
149.59,52.5,3.0,391.83,0,0,2,1.016,6816.3,18.97,1.0
149.37,47.4,5.05,149.36,0,0,2,1.016,4761.3,3.91,1.0
79.62,51.5,3.4,100.56,0,0,2,1.016,2068.5,5.06,0.855042
36.11,42.7,7.13,18.76,0,0,2,1.016,6813.4,12.68,0.076584
31.57,32.3,21.0,10.25,0,0,2,1.016,5236.4,9.57,0.095958
133.77,38.2,10.13,40.71,0,0,2,1.016,5208.1,6.6,0.130229
157.76,49.1,4.36,215.82,0,0,2,1.016,2467.6,6.74,1.0
36.74,47.9,4.86,29.07,0,0,2,1.016,2021.5,16.55,0.07
136.91,53.3,2.66,398.54,0,0,2,1.016,5718.3,4.69,1.0
61.88,43.0,7.01,22.99,0,0,2,1.016,282.1,6.49,0.07
5.66,56.4,2.0,16.06,0,0,2,1.016,1863.3,13.93,0.079922
54.27,56.9,2.0,132.86,0,0,2,1.016,6666.5,8.13,1.0
151.36,59.9,2.0,811.42,0,0,2,1.016,6199.3,21.12,1.0
11.3,32.8,21.0,8.27,0,0,2,1.016,7491.7,8.17,0.07
125.69,54.2,2.32,457.96,0,0,2,1.016,6442.3,24.94,1.0
3.77,40.8,8.14,14.24,0,0,2,1.016,5888.8,14.15,0.083351
52.55,49.6,4.15,32.02,0,0,2,1.016,1778.5,0.36,0.102834
128.07,31.2,21.0,23.98,0,0,2,1.016,6286.5,15.49,0.119316
94.65,48.7,4.5,93.39,0,0,2,1.016,6490.0,14.67,0.799412
127.13,43.3,6.87,72.43,0,0,2,1.016,5320.1,9.73,0.388489
38.45,47.9,4.84,36.91,0,0,2,1.016,6965.0,23.23,0.115969
35.55,59.9,2.0,74.5,0,0,2,1.016,7359.3,16.24,0.387865
135.14,51.5,3.42,246.84,0,0,2,1.016,4469.0,1.33,1.0
113.83,41.2,7.9,44.07,0,0,2,1.016,7065.6,4.18,0.113416
84.06,50.7,3.71,106.4,0,0,2,1.016,5243.7,16.22,0.921448
106.84,48.0,4.81,104.67,0,0,2,1.016,1386.2,17.63,0.904941
76.47,50.0,3.99,71.04,0,0,2,1.016,6288.4,4.24,0.399732
140.81,54.1,2.37,526.08,0,0,2,1.016,7208.9,13.4,1.0
82.07,42.1,7.47,38.8,0,0,2,1.016,1195.0,14.32,0.103801
97.98,47.8,4.89,73.67,0,0,2,1.016,2694.2,1.3,0.403793
5.33,42.7,7.15,15.36,0,0,2,1.016,680.0,15.17,0.07
144.98,56.6,2.0,749.81,0,0,2,1.016,1515.1,18.44,1.0
48.14,54.1,2.37,74.89,0,0,2,1.016,7479.4,0.75,0.443723
163.53,44.0,6.52,109.67,0,0,2,1.016,6363.0,1.56,0.977695
56.33,32.0,21.0,22.36,0,0,2,1.016,7316.3,20.42,0.090573
11.93,36.3,14.38,11.96,0,0,2,1.016,1758.8,11.73,0.07
45.12,33.0,21.0,4.98,0,0,2,1.016,1297.8,3.68,0.073341
46.77,53.9,2.42,75.17,0,0,2,1.016,2480.6,7.48,0.439893
39.06,33.9,21.0,9.88,0,0,2,1.016,1960.6,8.88,0.07
35.37,54.3,2.29,53.73,0,0,2,1.016,1144.6,8.57,0.156048
145.26,34.6,19.38,24.42,0,0,2,1.016,666.4,12.11,0.089451
135.04,34.1,20.71,22.21,0,0,2,1.016,4376.2,12.64,0.07
24.21,48.7,4.51,18.94,0,0,2,1.016,2088.6,12.2,0.078463
51.49,54.7,2.13,111.64,0,0,2,1.016,474.5,10.47,0.932681
77.02,51.8,3.3,111.78,0,0,2,1.016,4328.4,16.68,0.974036
52.73,46.1,5.54,43.64,0,0,2,1.016,6308.8,24.74,0.129406
149.44,41.1,7.93,76.97,0,0,2,1.016,1504.0,12.23,0.458459
81.17,55.1,2.0,278.96,0,0,2,1.016,2742.5,21.49,1.0
68.34,39.8,8.86,32.01,0,0,2,1.016,3432.2,19.06,0.086371
159.84,35.3,17.84,31.46,0,0,2,1.016,4279.6,14.48,0.086932
82.26,49.3,4.26,81.34,0,0,2,1.016,1762.2,13.82,0.586727
23.73,47.1,5.15,12.09,0,0,2,1.016,1430.3,6.97,0.07
36.74,35.5,17.29,8.42,0,0,2,1.016,6201.5,7.14,0.07
